2.8069,0.388128,0,1
11.0899,1.04723,0,1
15.3134,0.682001,0,1
19.4757,0.617336,0,1
23.0317,0.4365,0,1
25.804,0.175178,0,1
29.0369,-0.185125,0,1
32.2733,-0.46006,0,1
36.7603,-0.802354,0,1
39.8671,-1.20675,0,1
42.6797,-1.27364,0,1
46.4719,-1.17171,0,1
51.228,-1.64787,0,1
54.8392,-1.86459,0,1
58.4327,-2.4171,0,1
63.1783,-3.0858,0,1
68.0437,-5.08737,1.90735e-06,1
72.8729,-8.80357,-1.90735e-06,1
73.8894,-13.9845,-1.90735e-06,1
69.3006,-18.2227,0,1
65.7813,-22.3376,-3.8147e-06,1
66.8415,-26.4633,0,1
68.3719,-30.0559,0,1
67.9127,-34.2272,0,1
67.2696,-38.7165,0,1
66.9996,-42.6792,0,1
66.3427,-46.5831,0,1
68.7426,-48.6297,0,1
73.2405,-48.7376,0,1
76.4679,-49.5395,0,1
79.8861,-49.1179,0,1
81.1178,-46.0131,0,1
80.0265,-43.0278,0,1
77.1051,-42.5378,0,1
74.5123,-41.9157,0,1
73.8998,-39.8952,0,1
74.8114,-37.0927,0,1
75.6735,-33.4252,0,1
76.7363,-30.4136,0,1
77.6672,-26.7468,0,1
78.5887,-22.8311,0,1
80.1847,-19.7917,0,1
82.1451,-17.3816,0,1
83.9511,-15.2569,0,1
87.4645,-15.9862,0,1
91.0032,-16.599,0,1
94.8848,-17.0841,0,1
98.5212,-17.2548,0,1
102.284,-17.0027,0,1
105.563,-17.6849,0,1
107.125,-19.6024,0,1
107.829,-22.7407,0,1
107.3,-26.7288,0,1
106.932,-29.9377,0,1
106.012,-33.1348,0,1
104.434,-36.7103,0,1
102.524,-39.3757,0,1
99.7883,-42.7528,0,1
96.2591,-44.7817,0,1
92.5094,-46.2076,0,1
88.6919,-47.5844,0,1
85.194,-49.1167,0,1
81.9497,-50.5388,0,1
78.6521,-51.7125,0,1
74.1356,-51.5293,0,1
69.9283,-50.8375,0,1
65.3339,-50.3501,0,1
59.9818,-49.8474,0,1
54.7606,-49.5435,0,1
50.5721,-49.1378,0,1
45.2976,-48.844,0,1
40.0825,-48.8107,0,1
34.8802,-48.5336,0,1
29.631,-48.6307,0,1
24.1848,-48.4009,0,1
19.668,-48.6932,0,1
12.3825,-48.8522,0,1
8.20819,-48.0216,0,1
3.01134,-47.6461,0,1
1.41424,-47.152,0,1
-3.20103,-46.6979,0,1
-8.24849,-45.2764,0,1
-12.86,-44.1368,0,1
-15.393,-43.0045,0,1
-18.517,-42.7337,0,1
-21.8892,-42.8186,0,1
-25.5795,-42.7967,0,1
-28.9248,-42.5502,0,1
-31.5112,-42.136,0,1
-32.7708,-40.0295,0,1
-32.7255,-36.4187,0,1
-32.6148,-34.4363,0,1
-32.547,-31.6962,0,1
-32.5877,-28.2023,0,1
-32.6423,-24.8694,0,1
-32.6577,-22.5547,0,1
-32.5425,-18.8869,0,1
-32.1783,-14.7173,0,1
-32.237,-10.8282,0,1
-32.2432,-7.49425,0,1
-32.4763,-3.42979,0,1
-32.6266,-0.989017,0,1
-33.1381,2.19554,0,1
