1.02262,0.352475,0,1
3.60878,0.338484,0,1
6.0512,0.330217,0,1
8.09825,0.337307,0,1
10.8599,0.290347,0,1
13.7761,0.23434,0,1
16.4156,0.229255,0,1
19.2807,0.195338,0,1
21.8366,0.19646,0,1
24.2619,0.285569,0,1
28.8188,0.327249,0,1
32.2192,0.0928814,0,1
36.0754,0.0605073,0,1
39.073,0.00966072,0,1
42.1188,-0.0747004,0,1
46.4888,-0.114652,0,1
49.6621,-0.294353,0,1
53.3128,-0.412155,0,1
56.6504,-0.702833,0,1
58.8317,-3.46146,0,1
64.2034,-2.28664,0,1
68.7626,-2.64327,0,1
70.1833,-5.77012,0,1
69.578,-9.84127,0,1
68.0686,-12.8978,0,1
66.6926,-15.8987,0,1
66.0906,-20.2963,0,1
67.0615,-25.4805,0,1
67.8647,-29.7989,0,1
67.3184,-33.5475,0,1
66.6793,-37.2205,0,1
65.0366,-40.2892,0,1
62.4206,-41.8373,0,1
59.3586,-42.9638,0,1
55.6499,-43.7789,0,1
52.3882,-44.4259,0,1
48.8572,-44.6939,0,1
43.9365,-45.0329,0,1
38.7697,-45.5353,0,1
34.0217,-46.1472,0,1
28.8022,-46.6828,0,1
26.0145,-46.7291,0,1
22.4042,-47.1349,0,1
17.7609,-47.5587,0,1
13.0426,-47.7925,0,1
9.71146,-47.4137,0,1
6.94218,-46.3606,0,1
5.19319,-45.5739,0,1
2.35171,-45.7096,0,1
0.446277,-45.538,0,1
-1.3663,-45.5143,0,1
-3.35904,-45.4428,0,1
-5.90284,-45.1677,0,1
-11.0575,-44.6983,0,1
-12.7388,-41.2903,0,1
-12.1511,-42.6119,0,1
-13.238,-39.2186,0,1
-13.8265,-36.7632,0,1
-14.4831,-31.9953,0,1
-14.7654,-27.6446,0,1
-15.1121,-23.7067,0,1
-15.4325,-19.4834,0,1
-15.6511,-15.3761,0,1
-15.4061,-11.2581,0,1
-15.2413,-8.2825,0,1
