139.475,99.5048,0,1
39.6237,-0.482171,0,1
37.1837,-0.356373,0,1
34.8396,-0.210068,0,1
32.5338,-0.121205,0,1
30.0998,-0.102679,0,1
27.3745,-0.176441,0,1
24.9075,-0.234319,0,1
22.247,-0.228634,0,1
19.701,-0.175894,0,1
17.2118,-0.166465,0,1
14.9522,-0.215395,0,1
12.2168,-0.227983,0,1
9.5153,-0.208053,0,1
6.41851,0.020239,0,1
3.5425,-0.0899221,0,1
1.34379,-0.062284,0,1
1.46059,-2.25334,0,1
1.19733,0.206527,0,1
2.58357,-0.153928,0,1
5.09694,-0.0801625,0,1
7.7265,-0.0801311,0,1
10.8802,-0.0361705,0,1
13.7131,-0.0522056,0,1
15.875,-0.275401,0,1
18.4531,-0.206117,0,1
20.8882,-0.255252,0,1
23.5869,-0.199375,0,1
26.1311,-0.283693,0,1
28.7751,-0.093308,0,1
31.2337,0.0515151,0,1
33.5482,0.00238371,0,1
33.5663,1.93076,0,1
33.4835,3.47869,0,1
33.214,5.29011,0,1
33.1104,7.18309,0,1
32.0725,7.78313,0,1
30.2773,8.29562,0,1
