1.23642,0.43646,0,1
3.92095,-0.425401,0,1
6.46578,-0.981313,0,1
9.14912,-1.9387,0,1
12.0461,-3.15992,0,1
15.4106,-3.83341,0,1
17.67,-3.0263,0,1
19.0652,-1.40921,0,1
20.0665,0.0950875,0,1
20.98,1.933,0,1
21.9821,1.56999,0,1
21.3484,0.376024,0,1
20.554,-0.640161,0,1
18.5699,-2.36868,0,1
16.485,-3.49389,0,1
13.5946,-3.79829,0,1
10.6657,-2.82577,0,1
8.41455,-1.30296,0,1
7.40676,-1.30585,0,1
6.24069,-1.60384,0,1
5.57534,-2.36459,0,1
4.97737,-3.41941,0,1
4.38487,-5.44667,0,1
4.4073,-7.77469,0,1
4.86803,-9.02936,0,1
4.41572,-10.3999,0,1
3.75313,-12.1713,0,1
2.77878,-14.0166,0,1
2.00887,-15.5614,0,1
