7.4278,0.306178,0,1
15.2524,0.254907,0,1
23.6192,0.269041,0,1
33.067,-0.411494,0,1
42.6697,-1.10194,0,1
53.9386,-1.95661,0,1
64.0297,-3.22039,0,1
63.3542,-11.7916,0,1
63.5393,-21.0871,0,1
67.8039,-27.8327,0,1
67.2778,-38.4712,0,1
66.9125,-48.5411,0,1
78.5664,-50.8932,0,1
80.6889,-43.3671,0,1
73.7007,-41.8951,1.90735e-06,1
75.4004,-32.9387,0,1
77.266,-23.9162,0,1
83.9621,-15.6796,0,1
95.5065,-17.8485,0,1
106.826,-19.6997,0,1
104.99,-32.8744,0,1
99.9782,-41.4087,0,1
92.6838,-46.9638,0,1
81.141,-51.8064,0,1
72.0442,-50.4324,0,1
62.2972,-49.5505,0,1
52.3106,-49.2427,0,1
43.2434,-48.7266,0,1
31.9784,-48.6466,0,1
17.8505,-48.4829,0,1
5.56001,-48.2034,0,1
-3.74508,-46.9597,0,1
-12.6359,-43.5694,0,1
-17.1076,-43.0241,0,1
-23.8527,-42.6029,0,1
-32.3257,-42.5529,0,1
-31.9484,-35.006,0,1
-31.8655,-28.1991,0,1
-31.9375,-21.1506,0,1
-31.7418,-13.8437,0,1
-31.5681,-5.96003,0,1
-31.4406,2.42534,0,1
