8.01919,0.239954,0,1
13.0442,-0.890419,0,1
17.0959,-1.07516,0,1
21.1549,-1.541,0,1
26.087,-1.88747,0,1
30.3952,-2.95295,0,1
37.1881,-3.12452,0,1
43.6821,-3.85571,0,1
50.3861,-4.32881,0,1
55.7862,-4.61174,0,1
63.9534,-5.62946,0,1
70.411,-6.67168,0,1
81.2077,-6.46585,0,1
90.1666,-6.77463,0,1
96.6538,-7.48164,0,1
104.851,-7.97495,0,1
112.589,-7.87716,0,1
118.946,-8.00753,0,1
125.871,-7.93672,0,1
132.679,-7.44734,0,1
140.189,-7.92892,0,1
147.543,-6.37736,0,1
155.855,-6.69774,0,1
164.896,-6.54278,0,1
173.114,-10.7211,0,1
175.28,-17.6789,0,1
172.02,-27.8423,0,1
170.132,-37.4356,0,1
170.706,-43.5742,0,1
170.738,-49.18,0,1
171.188,-53.1695,0,1
172.795,-55.8879,0,1
175.382,-58.5711,0,1
177.709,-61.5643,0,1
180.399,-65.1088,0,1
182.705,-67.7487,0,1
186.064,-69.141,0,1
189.676,-69.0354,0,1
193.138,-68.5068,0,1
196.598,-67.8335,0,1
199.567,-66.4215,0,1
203.032,-64.6903,0,1
207.007,-63.6806,0,1
211.232,-62.7528,0,1
215.52,-62.5929,0,1
221.122,-62.2876,0,1
228.598,-60.9043,0,1
238.285,-59.4673,0,1
246.305,-58.1001,0,1
253.026,-57.0664,0,1
262.244,-56.4184,0,1
268.27,-55.3403,0,1
273.817,-54.9186,0,1
279.619,-53.8902,0,1
285.41,-53.4247,0,1
290.235,-52.695,0,1
294.164,-50.2181,0,1
296.785,-47.0231,0,1
299.406,-42.7632,0,1
302.03,-39.1446,0,1
304.82,-35.8844,0,1
307.276,-32.7099,0,1
310.068,-31.1283,0,1
313.675,-30.76,0,1
318.111,-29.8735,0,1
322.712,-28.7453,0,1
324.436,-25.9815,0,1
326.462,-22.4046,0,1
328.606,-18.8148,0,1
331.564,-15.9432,0,1
335.113,-15.3523,0,1
341.424,-15.1797,0,1
