-2.69787,8.50244,0,1.66201e-05,-3.7413e-05,0.688819,0.724943
-2.4762,16.4504,0,-1.29704e-05,6.91423e-06,-0.690838,-0.723013
-1.90299,22.269,0,3.66047e-06,2.62316e-06,0.702898,0.711299
-1.80212,28.0426,0,-8.08394e-06,-1.24098e-06,-0.670768,-0.741671
-2.00475,36.0601,0,-4.55612e-06,9.3862e-06,-0.673715,-0.738994
-1.59586,43.0828,0,-2.85977e-05,5.35355e-06,-0.645674,-0.763616
-1.17529,51.4468,0,-4.55125e-07,1.5492e-06,-0.674189,-0.738563
-0.753945,57.3391,0,-4.96635e-06,1.79646e-06,-0.710239,-0.703963
-0.360648,64.8682,0,1.00736e-05,-6.99141e-06,-0.718679,-0.695345
-0.458369,72.2043,0,6.0234e-05,1.72548e-06,0.712737,0.70144
-0.252755,80.8641,0,1.94747e-05,-4.81678e-05,-0.692488,-0.721436
-0.114194,88.7811,0,1.5019e-06,-1.19488e-05,0.680117,0.733104
-0.284471,96.3905,0,-1.1146e-05,-7.92383e-07,-0.696539,-0.717523
-1.06185,104.624,0,9.7776e-07,-4.93856e-07,-0.690204,-0.723618
-0.407316,112.755,0,2.54688e-06,3.78449e-06,-0.693548,-0.720413
-0.131921,122.078,0,-2.92452e-07,-4.85728e-06,-0.697987,-0.716114
-0.61531,130.051,0,-1.16491e-05,1.36868e-05,-0.669897,-0.742456
-0.627326,138.274,0,6.93112e-05,-7.83909e-05,0.651395,0.758746
-0.862584,146.865,0,-4.96264e-05,1.26703e-05,-0.766048,-0.642788
-1.89113,152.571,0,9.97356e-06,-9.63609e-06,-0.751021,-0.660282
-3.4704,162.357,0,4.2135e-06,1.66583e-05,-0.750049,-0.661385
-2.035,171.117,0,6.05499e-06,-8.93758e-06,-0.684997,-0.728549
-1.57616,177.271,0,-9.17105e-06,-1.03119e-05,-0.679164,-0.733989
-1.6482,185.24,0,4.36353e-06,1.05171e-05,0.70601,0.708209
-2.0757,194.206,0,-5.95025e-05,7.38336e-05,-0.523397,-0.852091
-0.774249,201.613,0,-2.71332e-05,0.000130406,-0.785626,-0.618705
-1.72052,210.046,0,-0.000100403,6.02159e-05,-0.797568,-0.603233
-3.10938,218.935,0,-9.71439e-06,-4.08583e-06,-0.736666,-0.67626
-4.17593,227.642,0,-4.57681e-06,2.80394e-05,-0.747488,-0.66428
-5.43859,235.78,0,-9.29729e-06,-7.50917e-07,-0.676851,-0.736122
-6.34506,247.474,0,1.86685e-06,-4.02278e-06,-0.722035,-0.69186
-7.00689,256.785,0,-7.16566e-06,-6.58575e-06,-0.767185,-0.64143
-8.04977,265.325,0,-6.11779e-06,3.90284e-06,-0.696841,-0.717229
-8.75587,274.472,0,-1.03087e-05,6.89432e-06,-0.671488,-0.74102
-8.16341,281.635,0,-1.0506e-05,3.45988e-05,-0.543296,-0.839545
-3.80689,287.087,0,-1.41566e-05,2.7393e-05,-0.199619,-0.979876
4.05125,292.229,0,-1.00551e-05,4.23523e-05,0.164132,0.98644
12.2897,295.176,0,-1.09256e-05,1.46597e-05,-0.0511602,0.998692
19.2997,296.682,0,3.56281e-06,-9.09624e-06,0.0368136,0.999323
25.6976,296,0,3.1657e-08,-2.4764e-06,-0.157241,0.987561
34.3471,292.97,0,3.6953e-06,-2.51507e-05,-0.164827,0.986324
41.7647,288.46,0,8.51036e-06,-1.52417e-05,-0.315123,0.949052
46.0636,279.874,0,5.93784e-06,-1.00048e-05,-0.589406,0.807837
46.8788,273.454,0,-3.77827e-06,-1.03042e-05,-0.554723,0.832036
48.2652,264.704,0,-1.07896e-05,3.29611e-06,-0.698065,0.716037
49.7457,253.356,0,-4.61661e-05,-1.56389e-05,-0.679095,0.734053
49.8198,242.635,0,5.43868e-06,2.32882e-06,-0.645904,0.76342
50.4564,234.078,0,-4.1086e-06,-2.92448e-06,-0.644347,0.764734
50.7841,226.598,0,-9.40343e-06,-5.13031e-06,-0.75963,0.650356
50.9253,218.087,0,2.03849e-07,7.10186e-06,-0.721109,0.692822
50.7013,211.369,0,-1.75075e-06,4.56251e-06,-0.687501,0.726184
50.7235,202.95,0,6.08929e-06,5.21459e-06,-0.706714,0.707501
50.7684,195.114,0,-9.75436e-06,1.79438e-06,-0.659174,0.75199
51.0519,186.453,0,3.95787e-08,-5.63183e-08,-0.601942,0.79854
52.7708,180.697,0,4.17967e-05,4.65726e-05,-0.466937,0.884293
56.8515,176.137,0,-4.52351e-05,0.000114184,-0.0394369,0.999223
66.0617,176.4,0,0,0,0,1
72.2065,175.528,0,-8.18406e-07,-1.73849e-05,-0.233218,0.972425
78.1839,173.503,0,3.59997e-09,2.35096e-09,-0.0615351,0.998105
85.0396,172.248,0,0,0,0,1
90.0652,172.805,0,7.26867e-06,1.35153e-05,0.232458,0.972607
95.0457,174.505,0,-1.89231e-07,7.51413e-06,0.0958235,0.995399
100.021,174.006,0,1.05341e-06,3.11893e-06,-0.220545,0.975377
103.857,170.65,0,1.54887e-06,1.85719e-06,-0.454658,0.890667
108.597,167.263,0,-2.45352e-06,-7.26287e-06,-0.238349,0.97118
115.258,164.441,0,-1.25639e-06,-6.94674e-06,-0.10915,0.994026
121.312,162.462,0,3.08324e-06,-5.73533e-07,0.0239938,0.999713
126.783,162.448,0,2.46792e-05,5.16256e-05,0.27951,0.960146
129.657,167.911,0,-6.45605e-06,1.04815e-05,0.477291,0.878746
132.188,173.703,0,-3.1324e-06,1.3163e-05,0.501309,0.865268
133.991,180.328,0,-2.91096e-07,2.19221e-05,0.572644,0.819805
136.258,188.096,0,-2.30574e-06,3.77682e-05,0.626935,0.779072
137.757,194.099,0,3.30249e-06,-1.08281e-05,0.513099,0.85833
139.992,200.85,0,5.19592e-06,-1.73874e-05,0.57062,0.821215
141.697,206.885,0,1.04923e-06,-1.68776e-05,0.537322,0.84338
144.458,215.532,0,-2.87212e-07,1.29855e-06,0.49194,0.87063
146.972,223.453,0,-1.21674e-05,1.79443e-05,0.631344,0.775504
149.353,231.199,0,2.28825e-06,2.57517e-05,0.546297,0.837593
151.372,236.373,0,-1.16028e-05,3.87347e-05,0.669433,0.742874
152.365,245.534,0,1.35635e-06,5.24746e-06,0.684667,0.728856
153.805,255.569,0,-8.137e-07,5.38698e-07,0.56708,0.823663
155.773,264.013,0,3.34491e-05,-0.000123182,-0.588697,-0.80836
157.925,272.048,0,-2.71065e-05,2.2956e-05,0.617845,0.7863
159.979,279.241,0,-8.76245e-05,7.64192e-05,0.541952,0.840411
162.16,286.879,0,-1.56285e-05,8.51176e-05,0.653666,0.756785
165.456,296.908,0,1.40121e-06,-9.74098e-06,0.620751,0.784008
167.876,306.71,0,-1.47487e-05,-5.33598e-06,0.631949,0.775011
168.725,311.848,0,-1.13282e-05,8.15176e-06,0.61023,0.792225
169.136,320.335,0,-8.50012e-06,9.25159e-06,0.862657,0.505794
164.728,321.42,0,3.8857e-06,-1.28229e-05,0.98353,0.180747
