0.511455,0.268167,1.90735e-06,1
1.34366,2.13596,1.90735e-06,1
2.96015,3.56007,0,1
4.77509,2.86626,9.53674e-07,1
5.15357,0.939037,0,1
4.44003,-0.714463,0,1
3.03879,-1.62883,2.86102e-06,1
2.60923,-3.16572,9.53674e-07,1
3.07157,-4.60589,0,1
3.60083,-6.04709,0,1
3.74784,-7.67592,0,1
3.42334,-9.38084,0,1
2.29254,-10.6718,0,1
0.712922,-11.2033,0,1
-0.685716,-11.3663,0,1
-1.94801,-10.9213,0,1
-2.96387,-10.1624,0,1
-3.5302,-8.84354,0,1
-3.21785,-7.74256,0,1
-2.40365,-7.12941,-9.53674e-07,1
-1.61434,-6.3341,-9.53674e-07,1
-1.14314,-5.64727,0,1
-0.784298,-4.53891,-9.53674e-07,1
-0.627091,-3.42718,0,1
-0.207887,-2.62286,0,1
